index,type,size,datatype,number of elements
14733,h2d,1229600,double,153700
14734,h2d,1229600,double,153700
14735,h2d,1229600,double,153700
14736,h2d,1229600,double,153700
14737,h2d,1229600,double,153700
14738,d2h,2048,double,256
14739,h2d,1229600,double,153700
14740,h2d,1229600,double,153700
14741,h2d,1229600,double,153700
14742,h2d,1229600,double,153700
14743,h2d,1229600,double,153700
14744,h2d,1229600,double,153700
14745,h2d,1229600,double,153700
14746,h2d,1229600,double,153700
14747,h2d,1229600,double,153700
14748,h2d,1229600,double,153700
14749,h2d,1229600,double,153700
14750,h2d,1229600,double,153700
14751,h2d,1229600,double,153700
14752,h2d,1229600,double,153700
14753,h2d,1229600,double,153700
14754,h2d,1229600,double,153700
14755,h2d,1229600,double,153700
14756,h2d,1229600,double,153700
14757,h2d,1229600,double,153700
14758,h2d,1229600,double,153700
14759,h2d,1229600,double,153700
14760,h2d,1229600,double,153700
14761,h2d,1229600,double,153700
14762,h2d,1229600,double,153700
14763,d2h,2048,double,256
14764,h2d,1229600,double,153700
14765,h2d,1229600,double,153700
14766,h2d,1229600,double,153700
14767,h2d,1229600,double,153700
14768,h2d,1229600,double,153700
14769,h2d,1229600,double,153700
14770,h2d,1229600,double,153700
14771,h2d,1229600,double,153700
14772,h2d,1229600,double,153700
14773,h2d,1229600,double,153700
14774,h2d,1229600,double,153700
14775,h2d,1229600,double,153700
14776,h2d,1229600,double,153700
14777,h2d,1229600,double,153700
14778,h2d,1229600,double,153700
14779,h2d,1229600,double,153700
14780,h2d,1229600,double,153700
14781,h2d,1229600,double,153700
14782,h2d,1229600,double,153700
14783,h2d,1229600,double,153700
14784,h2d,1229600,double,153700
14785,h2d,1229600,double,153700
14786,h2d,1229600,double,153700
14787,h2d,1229600,double,153700
14788,d2h,2048,double,256
14789,h2d,1229600,double,153700
14790,h2d,1229600,double,153700
14791,h2d,1229600,double,153700
14792,h2d,1229600,double,153700
14793,h2d,1229600,double,153700
14794,h2d,1229600,double,153700
14795,h2d,1229600,double,153700
14796,h2d,1229600,double,153700
14797,h2d,1229600,double,153700
14798,h2d,1229600,double,153700
14799,h2d,1229600,double,153700
14800,h2d,1229600,double,153700
14801,h2d,1229600,double,153700
14802,h2d,1229600,double,153700
14803,h2d,1229600,double,153700
14804,h2d,1229600,double,153700
14805,d2h,2048,double,256
14806,d2h,2048,double,256
14807,d2h,2048,double,256
14808,d2h,2048,double,256
14809,d2h,2048,double,256
14810,h2d,1229600,double,153700
14811,h2d,1229600,double,153700
14812,h2d,1229600,double,153700
14813,h2d,1229600,double,153700
14814,h2d,1229600,double,153700
14815,h2d,1229600,double,153700
14816,h2d,1229600,double,153700
14817,h2d,1229600,double,153700
14818,d2h,2048,double,256
14819,h2d,1229600,double,153700
14820,h2d,1229600,double,153700
14821,h2d,1229600,double,153700
14822,h2d,1229600,double,153700
14823,h2d,1229600,double,153700
14824,h2d,1229600,double,153700
14825,h2d,1229600,double,153700
14826,h2d,1229600,double,153700
14827,h2d,1229600,double,153700
14828,h2d,1229600,double,153700
14829,h2d,1229600,double,153700
14830,h2d,1229600,double,153700
14831,h2d,1229600,double,153700
14832,h2d,1229600,double,153700
14833,h2d,1229600,double,153700
14834,h2d,1229600,double,153700
14835,h2d,1229600,double,153700
14836,h2d,1229600,double,153700
14837,h2d,1229600,double,153700
14838,h2d,1229600,double,153700
14839,h2d,1229600,double,153700
14840,h2d,1229600,double,153700
14841,h2d,1229600,double,153700
14842,h2d,1229600,double,153700
14843,d2h,2048,double,256
14844,h2d,1229600,double,153700
14845,h2d,1229600,double,153700
14846,h2d,1229600,double,153700
14847,h2d,1229600,double,153700
14848,h2d,1229600,double,153700
14849,h2d,1229600,double,153700
14850,h2d,1229600,double,153700
14851,h2d,1229600,double,153700
14852,h2d,1229600,double,153700
14853,h2d,1229600,double,153700
14854,h2d,1229600,double,153700
14855,h2d,1229600,double,153700
14856,h2d,1229600,double,153700
14857,h2d,1229600,double,153700
14858,h2d,1229600,double,153700
14859,h2d,1229600,double,153700
14860,h2d,1229600,double,153700
14861,h2d,1229600,double,153700
14862,h2d,1229600,double,153700
14863,h2d,1229600,double,153700
14864,h2d,1229600,double,153700
14865,h2d,1229600,double,153700
14866,h2d,1229600,double,153700
14867,h2d,1229600,double,153700
14868,d2h,2048,double,256
14869,h2d,1229600,double,153700
14870,h2d,1229600,double,153700
14871,h2d,1229600,double,153700
14872,h2d,1229600,double,153700
14873,h2d,1229600,double,153700
14874,h2d,1229600,double,153700
14875,h2d,1229600,double,153700
14876,h2d,1229600,double,153700
14877,h2d,1229600,double,153700
14878,h2d,1229600,double,153700
14879,h2d,1229600,double,153700
14880,h2d,1229600,double,153700
14881,h2d,1229600,double,153700
14882,h2d,1229600,double,153700
14883,h2d,1229600,double,153700
14884,h2d,1229600,double,153700
14885,h2d,1229600,double,153700
14886,h2d,1229600,double,153700
14887,h2d,1229600,double,153700
14888,h2d,1229600,double,153700
14889,h2d,1229600,double,153700
14890,h2d,1229600,double,153700
14891,h2d,1229600,double,153700
14892,h2d,1229600,double,153700
14893,d2h,2048,double,256
14894,h2d,1229600,double,153700
14895,h2d,1229600,double,153700
14896,h2d,1229600,double,153700
14897,h2d,1229600,double,153700
14898,h2d,1229600,double,153700
14899,h2d,1229600,double,153700
14900,h2d,1229600,double,153700
14901,h2d,1229600,double,153700
14902,h2d,1229600,double,153700
14903,h2d,1229600,double,153700
14904,h2d,1229600,double,153700
14905,h2d,1229600,double,153700
14906,h2d,1229600,double,153700
14907,h2d,1229600,double,153700
14908,h2d,1229600,double,153700
14909,h2d,1229600,double,153700
14910,h2d,1229600,double,153700
14911,h2d,1229600,double,153700
14912,h2d,1229600,double,153700
14913,h2d,1229600,double,153700
14914,h2d,1229600,double,153700
14915,h2d,1229600,double,153700
14916,h2d,1229600,double,153700
14917,h2d,1229600,double,153700
14918,d2h,2048,double,256
14919,h2d,1229600,double,153700
14920,h2d,1229600,double,153700
14921,h2d,1229600,double,153700
14922,h2d,1229600,double,153700
14923,h2d,1229600,double,153700
14924,h2d,1229600,double,153700
14925,h2d,1229600,double,153700
14926,h2d,1229600,double,153700
14927,h2d,1229600,double,153700
14928,h2d,1229600,double,153700
14929,h2d,1229600,double,153700
14930,h2d,1229600,double,153700
14931,h2d,1229600,double,153700
14932,h2d,1229600,double,153700
14933,h2d,1229600,double,153700
14934,h2d,1229600,double,153700
14935,h2d,1229600,double,153700
14936,h2d,1229600,double,153700
14937,h2d,1229600,double,153700
14938,h2d,1229600,double,153700
14939,h2d,1229600,double,153700
14940,h2d,1229600,double,153700
14941,h2d,1229600,double,153700
14942,h2d,1229600,double,153700
14943,d2h,2048,double,256
14944,h2d,1229600,double,153700
14945,h2d,1229600,double,153700
14946,h2d,1229600,double,153700
14947,h2d,1229600,double,153700
14948,h2d,1229600,double,153700
14949,h2d,1229600,double,153700
14950,h2d,1229600,double,153700
14951,h2d,1229600,double,153700
14952,h2d,1229600,double,153700
14953,h2d,1229600,double,153700
14954,h2d,1229600,double,153700
14955,h2d,1229600,double,153700
14956,h2d,1229600,double,153700
14957,h2d,1229600,double,153700
14958,h2d,1229600,double,153700
14959,h2d,1229600,double,153700
14960,h2d,1229600,double,153700
14961,h2d,1229600,double,153700
14962,h2d,1229600,double,153700
14963,h2d,1229600,double,153700
14964,h2d,1229600,double,153700
14965,h2d,1229600,double,153700
14966,h2d,1229600,double,153700
14967,h2d,1229600,double,153700
14968,d2h,2048,double,256
14969,h2d,1229600,double,153700
14970,h2d,1229600,double,153700
14971,h2d,1229600,double,153700
14972,h2d,1229600,double,153700
14973,h2d,1229600,double,153700
14974,h2d,1229600,double,153700
14975,h2d,1229600,double,153700
14976,h2d,1229600,double,153700
14977,h2d,1229600,double,153700
14978,h2d,1229600,double,153700
14979,h2d,1229600,double,153700
14980,h2d,1229600,double,153700
14981,h2d,1229600,double,153700
14982,h2d,1229600,double,153700
14983,h2d,1229600,double,153700
14984,h2d,1229600,double,153700
14985,h2d,1229600,double,153700
14986,h2d,1229600,double,153700
14987,h2d,1229600,double,153700
14988,h2d,1229600,double,153700
14989,h2d,1229600,double,153700
14990,h2d,1229600,double,153700
14991,h2d,1229600,double,153700
14992,h2d,1229600,double,153700
14993,d2h,2048,double,256
14994,h2d,1229600,double,153700
14995,h2d,1229600,double,153700
14996,h2d,1229600,double,153700
14997,h2d,1229600,double,153700
14998,h2d,1229600,double,153700
14999,h2d,1229600,double,153700
15000,h2d,1229600,double,153700
15001,h2d,1229600,double,153700
15002,h2d,1229600,double,153700
15003,h2d,1229600,double,153700
15004,h2d,1229600,double,153700
15005,h2d,1229600,double,153700
15006,h2d,1229600,double,153700
15007,h2d,1229600,double,153700
15008,h2d,1229600,double,153700
15009,h2d,1229600,double,153700
15010,h2d,1229600,double,153700
15011,h2d,1229600,double,153700
15012,h2d,1229600,double,153700
15013,h2d,1229600,double,153700
15014,h2d,1229600,double,153700
15015,h2d,1229600,double,153700
15016,h2d,1229600,double,153700
15017,h2d,1229600,double,153700
15018,d2h,2048,double,256
15019,h2d,1229600,double,153700
15020,h2d,1229600,double,153700
15021,h2d,1229600,double,153700
15022,h2d,1229600,double,153700
15023,h2d,1229600,double,153700
15024,h2d,1229600,double,153700
15025,h2d,1229600,double,153700
15026,h2d,1229600,double,153700
15027,h2d,1229600,double,153700
15028,h2d,1229600,double,153700
15029,h2d,1229600,double,153700
15030,h2d,1229600,double,153700
15031,h2d,1229600,double,153700
15032,h2d,1229600,double,153700
15033,h2d,1229600,double,153700
15034,h2d,1229600,double,153700
15035,h2d,1229600,double,153700
15036,h2d,1229600,double,153700
15037,h2d,1229600,double,153700
15038,h2d,1229600,double,153700
15039,h2d,1229600,double,153700
15040,h2d,1229600,double,153700
15041,h2d,1229600,double,153700
15042,h2d,1229600,double,153700
15043,d2h,2048,double,256
15044,h2d,1229600,double,153700
15045,h2d,1229600,double,153700
15046,h2d,1229600,double,153700
15047,h2d,1229600,double,153700
15048,h2d,1229600,double,153700
15049,h2d,1229600,double,153700
15050,h2d,1229600,double,153700
15051,h2d,1229600,double,153700
15052,h2d,1229600,double,153700
15053,h2d,1229600,double,153700
15054,h2d,1229600,double,153700
15055,h2d,1229600,double,153700
15056,h2d,1229600,double,153700
15057,h2d,1229600,double,153700
15058,h2d,1229600,double,153700
15059,h2d,1229600,double,153700
15060,d2h,2048,double,256
15061,d2h,2048,double,256
15062,d2h,2048,double,256
15063,d2h,2048,double,256
15064,d2h,2048,double,256
15065,h2d,1229600,double,153700
15066,h2d,1229600,double,153700
15067,h2d,1229600,double,153700
15068,h2d,1229600,double,153700
15069,h2d,1229600,double,153700
15070,h2d,1229600,double,153700
15071,h2d,1229600,double,153700
15072,h2d,1229600,double,153700
15073,d2h,2048,double,256
15074,h2d,1229600,double,153700
15075,h2d,1229600,double,153700
15076,h2d,1229600,double,153700
15077,h2d,1229600,double,153700
15078,h2d,1229600,double,153700
15079,h2d,1229600,double,153700
15080,h2d,1229600,double,153700
15081,h2d,1229600,double,153700
15082,h2d,1229600,double,153700
15083,h2d,1229600,double,153700
15084,h2d,1229600,double,153700
15085,h2d,1229600,double,153700
15086,h2d,1229600,double,153700
15087,h2d,1229600,double,153700
15088,h2d,1229600,double,153700
15089,h2d,1229600,double,153700
15090,h2d,1229600,double,153700
15091,h2d,1229600,double,153700
15092,h2d,1229600,double,153700
15093,h2d,1229600,double,153700
15094,h2d,1229600,double,153700
15095,h2d,1229600,double,153700
15096,h2d,1229600,double,153700
15097,h2d,1229600,double,153700
15098,d2h,2048,double,256
15099,h2d,1229600,double,153700
15100,h2d,1229600,double,153700
15101,h2d,1229600,double,153700
15102,h2d,1229600,double,153700
15103,h2d,1229600,double,153700
15104,h2d,1229600,double,153700
15105,h2d,1229600,double,153700
15106,h2d,1229600,double,153700
15107,h2d,1229600,double,153700
15108,h2d,1229600,double,153700
15109,h2d,1229600,double,153700
15110,h2d,1229600,double,153700
15111,h2d,1229600,double,153700
15112,h2d,1229600,double,153700
15113,h2d,1229600,double,153700
15114,h2d,1229600,double,153700
15115,h2d,1229600,double,153700
15116,h2d,1229600,double,153700
15117,h2d,1229600,double,153700
15118,h2d,1229600,double,153700
15119,h2d,1229600,double,153700
15120,h2d,1229600,double,153700
15121,h2d,1229600,double,153700
15122,h2d,1229600,double,153700
15123,d2h,2048,double,256
15124,h2d,1229600,double,153700
15125,h2d,1229600,double,153700
15126,h2d,1229600,double,153700
15127,h2d,1229600,double,153700
15128,h2d,1229600,double,153700
15129,h2d,1229600,double,153700
15130,h2d,1229600,double,153700
15131,h2d,1229600,double,153700
15132,h2d,1229600,double,153700
15133,h2d,1229600,double,153700
15134,h2d,1229600,double,153700
15135,h2d,1229600,double,153700
15136,h2d,1229600,double,153700
15137,h2d,1229600,double,153700
15138,h2d,1229600,double,153700
15139,h2d,1229600,double,153700
15140,h2d,1229600,double,153700
15141,h2d,1229600,double,153700
15142,h2d,1229600,double,153700
15143,h2d,1229600,double,153700
15144,h2d,1229600,double,153700
15145,h2d,1229600,double,153700
15146,h2d,1229600,double,153700
15147,h2d,1229600,double,153700
15148,d2h,2048,double,256
15149,h2d,1229600,double,153700
15150,h2d,1229600,double,153700
15151,h2d,1229600,double,153700
15152,h2d,1229600,double,153700
15153,h2d,1229600,double,153700
15154,h2d,1229600,double,153700
15155,h2d,1229600,double,153700
15156,h2d,1229600,double,153700
15157,h2d,1229600,double,153700
15158,h2d,1229600,double,153700
15159,h2d,1229600,double,153700
15160,h2d,1229600,double,153700
15161,h2d,1229600,double,153700
15162,h2d,1229600,double,153700
15163,h2d,1229600,double,153700
15164,h2d,1229600,double,153700
15165,h2d,1229600,double,153700
15166,h2d,1229600,double,153700
15167,h2d,1229600,double,153700
15168,h2d,1229600,double,153700
15169,h2d,1229600,double,153700
15170,h2d,1229600,double,153700
15171,h2d,1229600,double,153700
15172,h2d,1229600,double,153700
15173,d2h,2048,double,256
15174,h2d,1229600,double,153700
15175,h2d,1229600,double,153700
15176,h2d,1229600,double,153700
15177,h2d,1229600,double,153700
15178,h2d,1229600,double,153700
15179,h2d,1229600,double,153700
15180,h2d,1229600,double,153700
15181,h2d,1229600,double,153700
15182,h2d,1229600,double,153700
15183,h2d,1229600,double,153700
15184,h2d,1229600,double,153700
15185,h2d,1229600,double,153700
15186,h2d,1229600,double,153700
15187,h2d,1229600,double,153700
15188,h2d,1229600,double,153700
15189,h2d,1229600,double,153700
15190,h2d,1229600,double,153700
15191,h2d,1229600,double,153700
15192,h2d,1229600,double,153700
15193,h2d,1229600,double,153700
15194,h2d,1229600,double,153700
15195,h2d,1229600,double,153700
15196,h2d,1229600,double,153700
15197,h2d,1229600,double,153700
15198,d2h,2048,double,256
15199,h2d,1229600,double,153700
15200,h2d,1229600,double,153700
15201,h2d,1229600,double,153700
15202,h2d,1229600,double,153700
15203,h2d,1229600,double,153700
15204,h2d,1229600,double,153700
15205,h2d,1229600,double,153700
15206,h2d,1229600,double,153700
15207,h2d,1229600,double,153700
15208,h2d,1229600,double,153700
15209,h2d,1229600,double,153700
15210,h2d,1229600,double,153700
15211,h2d,1229600,double,153700
15212,h2d,1229600,double,153700
15213,h2d,1229600,double,153700
15214,h2d,1229600,double,153700
15215,h2d,1229600,double,153700
15216,h2d,1229600,double,153700
15217,h2d,1229600,double,153700
15218,h2d,1229600,double,153700
15219,h2d,1229600,double,153700
15220,h2d,1229600,double,153700
15221,h2d,1229600,double,153700
15222,h2d,1229600,double,153700
15223,d2h,2048,double,256
15224,h2d,1229600,double,153700
15225,h2d,1229600,double,153700
15226,h2d,1229600,double,153700
15227,h2d,1229600,double,153700
15228,h2d,1229600,double,153700
15229,h2d,1229600,double,153700
15230,h2d,1229600,double,153700
